Frequency,Phase
70786.7762594534,0.51085983267494
70786.7762594534,0.373842242178014
70786.7762594534,1.56565684452034
70786.7762594534,3.01512456940131
70786.7762594534,1.06935329828115
70786.7762594534,1.83867286686109
70786.7762594534,0.703125944891039
70786.7762594534,2.36017507439865
70786.7762594534,0.80140494069348
70786.7762594534,1.58951095654316
70786.7762594534,2.19621429619387
70786.7762594534,2.79885511322572
70786.7762594534,3.01370289407711
70786.7762594534,1.71912828886453
70786.7762594534,0.435501531198557
70786.7762594534,0.469020951089329
70786.7762594534,0.808986039393864
64610.3664779777,2.06007016313017
64610.3664779777,0.112191547056034
64610.3664779777,2.66761838926515
64610.3664779777,2.93422632565759
64610.3664779777,2.13230937623431
64610.3664779777,2.38051082755506
64610.3664779777,2.33461950250529
64610.3664779777,1.23221752310796
64610.3664779777,2.05924452437235
64610.3664779777,0.537798840821172
64610.3664779777,2.21810920321822
64610.3664779777,0.100005836322157
64610.3664779777,0.869979215163289
64610.3664779777,0.145051701612858
64610.3664779777,0.30514849036063
64610.3664779777,2.58696906401403
64610.3664779777,2.18286849744474
64610.3664779777,0.996197397016342
64610.3664779777,2.98521060790962
64610.3664779777,0.108215553452901
64610.3664779777,1.3783560571005
64610.3664779777,1.19870124571845
64610.3664779777,2.40494191784856
64610.3664779777,2.49819416754753
64610.3664779777,0.587077601625226
64610.3664779777,1.53864022779815
64610.3664779777,1.39985033469435
64610.3664779777,2.03045220448505
64610.3664779777,2.22853534133869
64610.3664779777,2.37091813587784
64610.3664779777,0.867158354105291
64610.3664779777,2.13534893622882
64610.3664779777,2.05805107666556
64610.3664779777,0.51085983267494
64610.3664779777,0.373842242178014
64610.3664779777,1.56565684452034
64610.3664779777,3.01512456940131
64610.3664779777,1.06935329828115
64610.3664779777,1.83867286686109
64610.3664779777,0.703125944891039
64610.3664779777,2.36017507439865
64610.3664779777,0.80140494069348
64610.3664779777,1.58951095654316
64610.3664779777,2.19621429619387
64610.3664779777,2.79885511322572
64610.3664779777,3.01370289407711
64610.3664779777,1.71912828886453
64610.3664779777,0.435501531198557
64610.3664779777,0.469020951089329
64610.3664779777,0.808986039393864
72974.6213196451,2.06007016313017
72974.6213196451,0.112191547056034
72974.6213196451,2.66761838926515
72974.6213196451,2.93422632565759
72974.6213196451,2.13230937623431
72974.6213196451,2.38051082755506
72974.6213196451,2.33461950250529
72974.6213196451,1.23221752310796
72974.6213196451,2.05924452437235
72974.6213196451,0.537798840821172
72974.6213196451,2.21810920321822
72974.6213196451,0.100005836322157
72974.6213196451,0.869979215163289
72974.6213196451,0.145051701612858
72974.6213196451,0.30514849036063
72974.6213196451,2.58696906401403
72974.6213196451,2.18286849744474
72974.6213196451,0.996197397016342
72974.6213196451,2.98521060790962
72974.6213196451,0.108215553452901
72974.6213196451,1.3783560571005
72974.6213196451,1.19870124571845
72974.6213196451,2.40494191784856
72974.6213196451,2.49819416754753
72974.6213196451,0.587077601625226
72974.6213196451,1.53864022779815
72974.6213196451,1.39985033469435
72974.6213196451,2.03045220448505
72974.6213196451,2.22853534133869
72974.6213196451,2.37091813587784
72974.6213196451,0.867158354105291
72974.6213196451,2.13534893622882
72974.6213196451,2.05805107666556
72974.6213196451,0.51085983267494
72974.6213196451,0.373842242178014
72974.6213196451,1.56565684452034
72974.6213196451,3.01512456940131
72974.6213196451,1.06935329828115
72974.6213196451,1.83867286686109
72974.6213196451,0.703125944891039
72974.6213196451,2.36017507439865
72974.6213196451,0.80140494069348
72974.6213196451,1.58951095654316
72974.6213196451,2.19621429619387
72974.6213196451,2.79885511322572
72974.6213196451,3.01370289407711
72974.6213196451,1.71912828886453
72974.6213196451,0.435501531198557
72974.6213196451,0.469020951089329
72974.6213196451,0.808986039393864
